Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289879.6187337872,166241.17384608145
1,152843.97001802223,203998.0906180921
2,164660.6423950648,173806.37681802214
3,113618.92650232445,266776.544027106
4,277150.291821392,139579.53860714342
5,187155.19023338688,226393.86790930497
6,168713.60923081177,166241.2535651991
7,219254.5640366018,192530.39787539054
8,181975.27306682884,209456.10463369088
9,141339.71737319877,218665.8496679753
10,298303.4984809711,178972.97951783056
11,155624.08684670887,227356.45084768638
12,117796.96637623169,181751.69461849637
13,215975.64488466922,207002.67744798056
