Cluster,Biden Votes Weighted,Trump Votes Weighted
0,161919.60653727583,205867.56489917342
1,114952.71250006436,260455.83095449783
2,320157.8273192575,137447.70272495833
3,250589.6471276767,188573.0260485846
4,186925.46871616007,185111.40349138185
5,120840.48021280953,250711.72639941826
6,149233.27074708403,208058.85112252997
7,307097.15235082596,194153.2387028645
8,236106.83617555094,180222.5844545429
9,117598.6342987903,196512.23976891194
10,187315.0210547893,210564.6348785508
11,153026.69798761047,159925.27184887003
12,180651.9006322141,206774.21263491202
13,197876.74433989063,174394.71207080336
