Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199928.27409046114,201456.57867329172
1,281133.4491462421,180045.8569218339
2,182088.1234597532,209881.6550018451
3,148346.0709477853,194715.13496081415
4,215919.35621694796,214103.78716454073
5,164576.71574778555,177113.93010603372
6,302772.2412443206,128441.63629853155
7,118241.73943491538,169518.417149604
8,296633.6084594143,185042.5034649254
9,190429.6350658555,220229.93589412243
10,119509.44760015751,267465.0347232335
11,190648.58053660885,158994.82468165943
12,124933.55247735215,257803.1715652656
13,149131.20557240015,193960.53339429863
