Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150749.19044716062,202031.9055489155
1,117591.82614778164,268755.5138690983
2,297449.5734334883,175439.53485718195
3,121853.95180190566,232980.66135034632
4,273648.51812080626,179600.5475495657
5,274660.7628675708,140373.5353100589
6,170678.15486850345,168002.9372039645
7,117665.69369460194,181055.67269059207
8,220345.35587709554,192810.98050333076
9,147779.2149081175,230158.32939145115
10,223850.0559710674,195746.70297413232
11,182455.3047239321,210636.561562953
12,221615.20309722447,209117.62027331413
13,163949.19404074398,172062.4969150952
