Cluster,Biden Votes Weighted,Trump Votes Weighted
0,237802.84015444233,180564.90432187868
1,186370.82293790407,185676.55636042898
2,187601.82543869797,209042.75026262793
3,153086.18849884733,159953.5960340885
4,148973.6331055184,207694.8375539172
5,319131.256821645,136018.00309481926
6,197798.59300812305,174508.09214754467
7,115085.06766797013,260423.79128338335
8,117898.93650756255,196419.33207474466
9,250643.27041665604,189147.79722456163
10,119466.79054253706,251531.596308995
11,308147.72592976043,195014.06405841644
12,180886.73039938897,207244.36402307634
13,161398.3185709463,205533.31525151717
