Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197418.6713589739,174395.30422012316
1,187859.66070539612,210129.1227427316
2,148820.91708141787,207466.22795698143
3,115259.5508144036,260685.36781164678
4,161121.6042628021,205209.8848678964
5,247980.8733027278,189813.89072114506
6,185394.12775679035,184911.13201697118
7,307116.6015284796,194141.7363364649
8,181011.23804229006,207494.3332189491
9,320304.818479277,136921.72527726856
10,240159.1148241352,179554.59589564032
11,152988.95625254622,159896.7194457124
12,118477.61084066289,195069.725689406
13,120378.2547500969,253083.23379906296
