Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163833.1928781041,173104.4298405452
1,114494.9110902588,268224.081771007
2,153477.77975564133,198703.3345448823
3,127661.53617562591,180223.57324569972
4,290348.27885914233,170541.33178798005
5,135849.20858769747,221555.46000985836
6,218182.7864794602,204923.76426723885
7,182091.43123402036,209746.67833479212
8,155695.57398267664,229002.9904740339
9,193468.10681320008,224291.69931788338
10,318856.441945869,180847.09878032323
11,199894.6396637505,155245.74818946345
12,283904.5648433996,139741.1239611688
13,146533.54769115328,202621.68547512346
