Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197508.59084546863,174321.03051582258
1,186334.38917902045,185635.71837569107
2,119357.94348505641,252249.01377353727
3,180894.5177301957,207260.23429919977
4,152962.79586775764,159772.28126817438
5,148980.1697088718,207705.14832322727
6,118054.79713677848,196154.062177402
7,306647.9070968877,194115.6492094956
8,161410.6593786093,205546.54953184084
9,115157.30213118641,260303.62156766307
10,238154.9936806779,179637.09114629563
11,320415.4836500901,136781.7691835449
12,187939.3562186614,209310.34126512983
13,250473.09389073768,189980.48936297558
