Cluster,Biden Votes Weighted,Trump Votes Weighted
0,185515.61090402477,185103.19981780037
1,115367.89162778956,260922.99181156905
2,197671.75182746095,174587.8151416246
3,119999.89220528191,252622.8598146519
4,152897.22805959661,159767.01181268648
5,319564.70301420835,136424.79884077446
6,248402.56448872152,190132.06476231254
7,181039.81216426502,207548.1480086001
8,118544.44840430029,195403.60493091648
9,161197.25941806065,205299.8137419057
10,239911.69657905694,179316.27559079233
11,148864.85960047116,207522.34095364518
12,307599.24975117296,194426.86227483675
13,187715.03195558896,209695.21249788385
