Cluster,Biden Votes Weighted,Trump Votes Weighted
0,300726.82124677545,129179.88175759364
1,182271.74173601024,210282.4631350548
2,280317.5095219044,179919.40432449288
3,113368.38498984733,178376.88093656217
4,119420.28528184588,267443.04776207625
5,154359.13494626668,201912.45166823527
6,208012.97792103194,182621.07483580627
7,199779.2151581753,201171.16971241403
8,124857.003684122,257099.20732997413
9,159674.71354870326,158427.0504016498
10,269886.4323784793,181152.8283738058
11,190259.802738669,220483.83947902473
12,165125.0639299868,177118.13802136757
13,216232.91291818203,213585.56226194248
