Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182340.59929947113,210435.47814767735
1,148702.12028497315,197028.59311851612
2,125077.50633691502,255927.76835632668
3,144989.3412551587,199536.6145187603
4,190469.3747029687,220467.5993317983
5,212656.83849161284,214453.3337656564
6,125656.3073956924,178882.37285465177
7,301358.7029719365,175276.2196172695
8,284185.4899080828,180260.18405453386
9,199722.5060462775,202928.02382644065
10,164792.5569866319,178720.1421409564
11,186163.41436355963,148980.1251108804
12,119706.51201329014,267629.9838430615
13,298470.72994342924,128246.56131347058
