Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190777.6029349696,220589.82968443894
1,114131.35046277709,179707.83816757172
2,182305.6360861758,210340.14654772036
3,280569.6571633694,179959.61662171595
4,199507.73039653653,200965.32723390014
5,298156.218180805,127597.13018067088
6,164584.68734787946,176554.76101470494
7,154000.86748033465,201125.90928162378
8,266983.21925602516,178580.05031485631
9,210030.2946110007,183343.8763818089
10,162567.2251717128,161128.448959553
11,119522.66801224834,267714.06474773504
12,216615.97174120377,214403.18912906363
13,124538.87115496137,256762.81173463626
