Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219491.92332440522,192857.88177922368
1,141386.27640364168,218797.3389647803
2,113557.00728498079,266613.6159976416
3,153066.37290120716,204253.54496026578
4,187110.3255395831,226299.45544527035
5,117600.25698492017,181570.01564388807
6,168754.5861464103,166263.57969001422
7,216135.1305305596,207166.18018802907
8,155624.95828852203,227395.22981946453
9,277303.9881581451,139491.0871957651
10,182017.46266188976,209563.1795806911
11,297892.73225402256,178660.08549871796
12,164500.399429449,173648.53665610772
13,289850.5800922632,166193.2685801403
