Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115775.91470607548,267725.24864072667
1,297014.65464906394,176586.43298840337
2,126163.42148382352,229672.78426399958
3,151001.94804952096,228300.83563545998
4,283466.76706275943,175387.3484008106
5,151351.5496591151,202732.91156505872
6,221080.5010431773,200350.5648391014
7,171267.67675866123,168523.52303825555
8,220378.2581136684,192716.05094051088
9,208414.05289406015,214551.61094113198
10,163772.48472627383,171971.00193201684
11,116827.77052260698,180359.23908726414
12,275667.9205587813,140121.78760935858
13,182109.07977241202,209773.6601179015
