Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190891.62568119887,159351.70087984187
1,199752.5167735778,201471.25744081583
2,182202.26131566416,210125.4675915569
3,147902.71297082413,194322.43173949356
4,304062.1175100516,128629.17624989079
5,149152.6099126247,194100.1554877424
6,118137.4945214632,169243.32091682576
7,164722.4468778149,177167.4853922435
8,215876.06475220766,213968.93229296478
9,124908.6432042276,257298.62529362086
10,281077.8969128234,180065.73178049346
11,119586.92082085223,267784.14155512233
12,191324.4611999059,221199.45819561664
13,294694.22754676355,184045.11518377112
