Cluster,Biden Votes Weighted,Trump Votes Weighted
0,265904.6772803026,144177.65364150834
1,181943.7088120307,209432.09652614003
2,205086.01052819064,215972.17591093224
3,115018.01149278956,266950.86442343524
4,153559.494733597,212250.44137481102
5,163790.64328045264,170990.57549296622
6,252620.30665599756,157319.93130776644
7,284852.90629108757,173553.07135200506
8,136532.95282371336,194451.20896993356
9,175629.22350258197,175013.47613136194
10,253334.80753053492,184562.53254089179
11,149443.28741340825,227345.4416906539
12,127985.75810555277,227032.936930758
13,218590.21154976008,199720.59370683602
