Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152837.51711752045,211459.13133021395
1,163848.53062809125,171300.07199685645
2,149362.43892877043,228295.62066419987
3,261296.4377344121,146175.37780561604
4,183647.47850757287,213400.80498624875
5,138542.06483442197,195560.61775270515
6,216285.1285539255,206434.61149903602
7,264446.96811801614,175739.96804426028
8,175230.031133498,175744.5161400207
9,151552.16801516543,209229.88521901515
10,257625.18839256297,155952.43072792987
11,195892.89540217203,207666.48831294995
12,253517.08294897908,185224.96593292014
13,120208.06968489144,276588.50958802743
