Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187539.86319105275,225797.57755264477
1,289821.3920739692,166418.9081837788
2,219206.79681403528,192614.1576578158
3,297878.2265366634,178421.68315857835
4,153201.0142297401,204442.94275945402
5,277176.44883559254,139413.17866240896
6,182024.25161695204,209577.0152060295
7,164376.70289416114,173490.71630118942
8,168907.59703228134,166403.99427590414
9,117600.8027249202,181565.6008425592
10,216730.80890842783,207456.19002428942
11,113583.70015977051,266563.85771937
12,155319.91014200996,227576.81806527518
13,140924.48484042342,219030.35959070225
