Cluster,Biden Votes Weighted,Trump Votes Weighted
0,220972.17472343516,208632.45955430603
1,253901.1736709138,185107.5786214832
2,221923.56495856447,195254.6919489376
3,145901.0078540564,229155.7842145675
4,252027.34345927788,156993.25017662515
5,265969.30707247293,143963.99304605793
6,117268.26020752279,267487.9481026321
7,175567.4122142785,174923.03564623898
8,273415.8341591107,178826.44950931022
9,182170.79756279703,209999.13300109515
10,121769.76332573923,231647.78653266252
11,163387.0617880886,170253.8715947328
12,153294.95273090323,211830.05645428482
13,136723.34627283894,194696.96159706576
