Cluster,Biden Votes Weighted,Trump Votes Weighted
0,320470.7594991699,137356.43855402997
1,162319.82729885387,206432.62634517133
2,149721.8474070497,208852.30243021593
3,101523.42969388452,246065.51769921847
4,179953.60057583597,205924.47455387135
5,200422.7441621275,177000.6002452488
6,188306.9482047709,186765.31854317934
7,154078.2853630332,161338.28973267728
8,285628.88078173576,181299.78504897185
9,213041.9190741645,200569.52835100231
10,308621.1538694975,194881.87848837566
11,117822.06969891976,200800.63674544857
12,187553.8328436221,216347.5564880312
13,114826.7015273346,235138.0467745577
