Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150888.3329559282,229275.21497208966
1,151231.05727914104,202724.3649122682
2,182109.07977241202,209773.6601179015
3,297485.72959756304,176845.00845408623
4,209667.99315056566,214019.66535900816
5,125886.68525526996,229949.30535726657
6,170515.2455781587,167897.17393276436
7,221336.26731031953,200132.6050206183
8,220474.76819502274,192465.31935244083
9,115924.45661658418,267496.69029391056
10,282391.96668217465,175442.1592289449
11,163827.40009047196,172025.04998994386
12,117236.66597621697,180440.5526781197
13,275316.351540171,140286.23033063696
