Cluster,Biden Votes Weighted,Trump Votes Weighted
0,316287.2413554934,136407.53508014465
1,150266.45852808244,209541.70770114905
2,180181.47547694645,205686.4407696917
3,255368.95737110832,178012.83697111005
4,313254.21963742946,196189.06978201622
5,106060.07086082791,255264.2423355391
6,117919.0943866606,202324.3814423507
7,171774.07504538904,195067.9886546867
8,216140.48947486992,182767.062542447
9,154482.89950609408,161300.51347473558
10,178728.32596166144,210483.98921630564
11,164484.13578037563,207977.60782806049
12,166858.3733172389,228074.08275561983
13,192486.18329782216,189675.54144614312
