Cluster,Biden Votes Weighted,Trump Votes Weighted
0,184270.68898580348,214778.30142326315
1,300955.8348403241,178188.00101977753
2,154500.5702367667,229192.76436035207
3,152578.6133285219,204247.6748683337
4,166134.97125440597,163964.33855438465
5,260908.61958056508,176187.7501903419
6,275688.945765334,140582.83441742358
7,159540.2032156312,203448.64703718582
8,163990.77020947705,172730.29061116275
9,119505.11773736426,182684.34623527108
10,215840.51135216394,208377.07983181003
11,191889.44184648746,212238.35714192328
12,218400.2035647488,192252.3978117411
13,120087.50808240571,279900.2164970291
