Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182450.62676508795,210613.89811356168
1,223705.73234202506,195818.58728397876
2,298871.1586321743,176525.35113990502
3,147935.54171031588,230188.01176273177
4,119094.04292050753,182190.2808908423
5,221209.22876821016,209199.0284677113
6,168610.9219797593,166160.02124115019
7,121911.92709755477,232689.33260369857
8,273913.09890460566,179477.26138423214
9,274789.89617512765,140465.96010653826
10,219327.67248602194,192154.05409157817
11,151055.9383279099,202490.01643204188
12,117610.98191687815,268894.76882097166
13,163805.23197382136,171906.4276610581
