Cluster,Biden Votes Weighted,Trump Votes Weighted
0,117917.16089116772,181858.4192417373
1,113640.4669324702,266833.6698127057
2,152856.86014644668,204016.73475185438
3,277272.4330761438,139526.28665693503
4,181958.67652295466,209427.8596523167
5,219231.5312403611,192431.96545861464
6,215951.66252075753,207000.02267226344
7,289912.498133903,166256.75766276338
8,164658.03199909077,173803.9289855416
9,297954.2003195404,178853.69328109137
10,168767.55052109505,166310.21255022628
11,187164.5805526098,226473.27587666686
12,141319.7855657716,218612.99360159592
13,155686.56157768733,227367.1797956872
