Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275196.86194288015,177053.30906165057
1,163700.68245502844,171763.31079471717
2,298782.50677392137,175805.2972322699
3,220316.79847260192,192760.48728705713
4,117360.08630412423,268955.6052482575
5,182270.55304889753,210219.50234128514
6,118194.05080377689,181296.52942247785
7,123103.40257759241,231201.50571068312
8,148603.42688738144,229759.82933346383
9,151418.84806733232,203012.51633602264
10,273930.5178707316,140694.2698361287
11,169891.38566898045,167387.0213152812
12,222879.63045688227,197879.25192174534
13,218643.2486698687,210984.56415895966
