Cluster,Biden Votes Weighted,Trump Votes Weighted
0,169036.29212617356,166552.59091557513
1,276099.48500881443,139081.31629290144
2,114018.03974346704,267412.9626282429
3,289349.2999411921,167304.76126211928
4,164363.21487652246,173355.85414257724
5,155058.41688060237,226938.7469052259
6,118801.18651236374,182717.50752931516
7,152953.48483202208,204173.48396524444
8,140162.46477768564,219615.43561051862
9,219832.85351141015,192518.31119785956
10,297163.013947123,177737.44654561026
11,182090.554296491,209743.34813281934
12,216535.23419219948,206534.4482367754
13,188828.4593539326,225086.7866352151
