Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276618.713574121,139445.9608990279
1,113605.07030319759,266619.09700373607
2,168730.3523294183,166264.0894914516
3,219297.71798172366,192603.11189918112
4,155286.45214252206,227506.64144556742
5,141028.86354017394,218782.9405873513
6,182006.73485893765,209532.123768407
7,164452.23223575152,173604.13530233956
8,298382.9434588736,178501.29029217744
9,187173.51966795337,225731.4120074421
10,289984.09426010936,166496.0239776688
11,216583.14367778433,207385.33652805944
12,117985.52981948662,181918.77093652435
13,153156.63214994664,204382.0658610657
