Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280896.0379221102,179566.015672622
1,154029.31034298186,201180.9317923588
2,162515.86216853748,161049.9674773993
3,182231.29294270749,210189.97534542752
4,268107.19567182043,179664.014914913
5,114550.99944959069,180168.39332234277
6,215823.49468658437,214036.0453032034
7,209345.16787118968,182359.18548544974
8,124980.85312883226,257881.2922156972
9,297512.4693862625,127283.74956570148
10,119525.85920853807,267449.4785445571
11,190428.33756319736,220259.90698555676
12,199696.35678345175,201103.9971772845
13,164648.76287419556,176580.04619748623
