Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182111.6312900087,209780.61247964195
1,298688.5849068245,177836.99257243238
2,125655.9462706784,229490.26653225796
3,118305.34549399707,181309.20473488446
4,168350.557098284,166006.85596050776
5,151544.53120649676,203155.4447227799
6,209176.69514870297,214192.8262326337
7,163819.4979703337,171996.11688406495
8,150904.11688848687,229167.2505776913
9,219769.2926429357,192294.79673467507
10,275747.4901516468,140290.31740441226
11,221394.80330953153,200314.01755325412
12,283054.3713048403,175699.49313148315
13,115769.13631723236,267238.80447928084
