Cluster,Biden Votes Weighted,Trump Votes Weighted
0,237562.41522240723,179481.94349745443
1,306938.12748939195,194078.36069960642
2,250597.3302711796,190628.84689692364
3,187371.23133631272,210160.33265853432
4,197930.53709716513,174610.1783813579
5,181051.46506093934,207570.98099337172
6,152834.33855335054,159661.29731329804
7,161559.42605775574,205552.30579009716
8,120022.32785324777,251142.43511810785
9,185903.61541143927,184569.2813690368
10,114876.63457706806,260085.04492945372
11,320351.44130765507,137408.58876649133
12,118198.73062957868,195964.90816051638
13,149094.3791325086,207858.49542575015
