Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115622.93011053248,261711.0951367081
1,148866.3328495744,207526.12904572499
2,321057.83423932886,137644.94665694342
3,161282.4556554017,205350.40535982136
4,187832.74812263876,210425.53355797046
5,152827.82169351037,159679.4284135829
6,181039.81216426502,207548.1480086001
7,120060.37719611284,251668.22505576388
8,185448.7847765267,184408.140120041
9,237697.35987586784,177282.67700961826
10,306417.3036793708,193819.03704237082
11,197763.1220251326,174624.0539815424
12,249868.0941229968,191245.2651858432
13,118507.02348874057,195839.91542546888
