Cluster,Biden Votes Weighted,Trump Votes Weighted
0,191014.83105943626,221023.8869839735
1,182269.61547134636,210276.66950027112
2,280520.3758849713,179892.98970747757
3,161159.185134937,159702.17267803766
4,299157.3031563927,128164.10109378543
5,269069.55787089845,179625.60628448834
6,119465.05984271754,267555.2628948356
7,153748.27093130298,200854.38400544392
8,164821.71055763448,176780.24363175262
9,216404.76494853816,214177.1448804615
10,199911.57101730703,201392.62722463376
11,113869.39582573732,179360.22283024606
12,208022.43320902457,182817.14323324704
13,124857.92508975547,257150.5450513456
