Cluster,Biden Votes Weighted,Trump Votes Weighted
0,159700.62231978102,158456.5959005821
1,182271.74173601024,210282.4631350548
2,124799.24246159068,257021.09778030415
3,280868.3242145664,180180.4734183913
4,199752.78690733179,201138.49758522998
5,215726.81889348268,213388.55024023235
6,300930.05743759364,129303.18743653486
7,190259.802738669,220483.83947902473
8,207226.83809846948,181747.34008458166
9,154391.07502759603,201964.54289645786
10,113461.72818452219,178485.74680396434
11,270338.47414010135,181734.32295636093
12,119420.28528184588,267443.04776207625
13,165144.20255843928,177143.29452120446
