Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280449.49230993947,179780.354819885
1,208119.26387645738,182765.7089158129
2,182269.61547134636,210276.66950027112
3,190871.67954024512,220745.90389949264
4,268304.0744470553,179255.85072588365
5,216371.57662984775,214132.4053077094
6,153779.91124519394,200898.67088723992
7,161205.19029504966,159746.96712644942
8,124918.50980290558,257258.95500548216
9,299775.9861551029,128527.95696785158
10,119525.43556822787,267662.91738740617
11,199995.83513286704,201559.95421245118
12,164815.83125157966,176779.71965073352
13,113889.59827418167,179380.96559333123
