Cluster,Biden Votes Weighted,Trump Votes Weighted
0,185996.68403619298,185213.82008476427
1,115513.05654495156,261076.32067136283
2,320134.6085151727,136818.1717125978
3,152747.2700628772,159522.96238883838
4,306851.4092941917,194096.1154187163
5,181000.57167708268,207474.3856124787
6,239064.08945771484,177526.50662606163
7,249165.90847004892,191400.09082972188
8,148938.00285052587,207630.79552429167
9,161431.50024343622,205542.80004241038
10,118359.68785028106,195586.91058193796
11,119716.07428640209,252360.31088355585
12,197620.68328426228,174515.1034653814
13,187752.45342685963,210008.70615788072
