Cluster,Biden Votes Weighted,Trump Votes Weighted
0,153854.49997110234,200995.2572369233
1,119608.16116085528,267654.9759906737
2,199661.47970107617,201112.8487899172
3,280467.17238689214,179345.33946200708
4,190582.00232138278,220399.66969199237
5,266955.03466891346,178788.883442421
6,182231.29294270749,210189.97534542752
7,114458.95766520732,180058.71720023418
8,124677.20706894076,257106.23928735743
9,162446.96810425076,160990.43366780903
10,164667.95458206505,176598.4207007599
11,298489.77808333695,127854.64108203157
12,216572.3101374485,214902.67378118885
13,209619.1812058207,182774.9243212567
