Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199549.08155276877,201024.29093728852
1,124586.80770208087,256892.62254257625
2,164659.00244642392,176604.94821940563
3,153917.3047468089,201049.28377320094
4,182318.55448686233,210376.423549419
5,190683.45543216856,220422.53852654467
6,209816.98051829927,183074.97111730286
7,267627.22628869326,179060.40628155082
8,215920.50022481452,214109.08405415717
9,119586.4437193837,267800.6584427013
10,114263.49178033379,179836.36480703249
11,281172.3323660004,180091.95181094535
12,297690.8287723669,127369.95940888251
13,162499.98996299447,161059.49652899237
