Cluster,Biden Votes Weighted,Trump Votes Weighted
0,197350.6410910324,174114.60050481235
1,115108.93284883436,260397.6079569444
2,238137.69214255986,179474.71386170242
3,149119.97800520773,207926.4664136759
4,307102.1089124457,194096.70540157848
5,319952.8396921966,136830.08689314267
6,180930.7750838478,207332.8446087372
7,161845.03017897267,205990.28659062312
8,120052.54959093382,251859.1634434747
9,152961.63479344422,159748.18149266843
10,117831.8078014262,195575.33738324378
11,186660.7463461007,185776.60290479442
12,187600.66965614882,210046.52928870503
13,249636.59385684883,189603.87325589688
