Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150165.09221413135,227742.1712687448
1,181999.38196742075,209562.0199590899
2,252826.43854586163,157366.95611623794
3,265419.4608709712,143957.12178421405
4,114929.76140952986,267392.3314356492
5,175567.1807253255,174977.2967417281
6,217862.71920283567,199610.73431742867
7,285933.31926639663,172875.1525193264
8,153531.26336102095,212177.67457662444
9,253610.4880703465,184691.41210627274
10,203654.65291417818,216899.05404867473
11,136696.5247308249,194677.07599342242
12,163763.08250992378,170955.61425930652
13,128332.6342112327,225888.38487327995
