Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148871.51830928776,207532.81700824847
1,248138.885114936,189939.79215049738
2,307112.1651718425,194139.8876442632
3,197675.3243808896,174611.87718035086
4,161197.20634761496,205306.6296691635
5,115366.04664868608,260974.90981952692
6,118454.51746772682,195145.82787438735
7,120197.23500538466,252564.97281954513
8,320125.4030592046,136798.94827194602
9,185589.06997516804,185057.42537219476
10,239975.00327616572,179377.06399673017
11,152903.58982649457,159774.79629954626
12,181011.63034684747,207495.67094754594
13,187674.4050697509,210052.38094605386
