Cluster,Biden Votes Weighted,Trump Votes Weighted
0,259940.66331538867,137678.92878504904
1,215475.46550294838,185766.54821775283
2,118151.4950256468,265994.5228519797
3,167919.8859804713,222616.85212186622
4,139322.8834972057,243584.8356669366
5,204274.91425195584,198290.79272898825
6,181910.30300207806,209482.47935001948
7,167813.2261436497,177925.43354339286
8,181238.0926293926,168603.34170512794
9,199623.92297261133,207477.7588083001
10,277321.05977184605,175929.98240472891
11,138319.17077358495,196438.29313509635
12,155010.52276372627,214142.6998474558
13,277970.39436949405,154840.5308333057
