Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148738.18722643363,229957.00765120267
1,116219.12062641271,179463.4493460077
2,274304.7248874125,178622.42508635233
3,182426.434570023,210553.49742257205
4,276096.7286617234,140363.04001312825
5,163932.28191966258,172208.94397067968
6,151327.29915996623,202782.93470839324
7,220103.06579152835,192701.5619672779
8,122221.10919365614,231862.9360154255
9,170539.19705351867,167855.91218724064
10,219896.596650367,209473.69597297933
11,297877.05324172974,177446.82683175226
12,117437.51208121103,268696.76871796924
13,223172.6889363547,196784.000109019
