Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221262.28096744392,209346.26331707518
1,299794.7269885373,177612.77738969907
2,168058.55500898484,165737.08459636362
3,182460.33553389707,210647.87833340306
4,275277.6856748076,140675.45948538353
5,117552.35679770685,268732.43368927203
6,273900.38087012374,179447.91118052264
7,152032.42651484732,204017.07627680004
8,163114.95949481445,170885.07563055723
9,118433.53656068942,181145.31727919015
10,121851.70647992266,232564.55429455897
11,223680.5455854063,195841.45430618429
12,147926.30610441256,230173.4492491356
13,218946.1974184057,191946.26497185437
