Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281352.3579224636,180148.2014998363
1,153558.09595733948,200560.93161637842
2,298079.6997132672,127144.67606730743
3,215382.29514312232,213572.9817344664
4,162788.27311397908,161503.64178882624
5,182380.06327266045,210498.26233739566
6,164774.10090925606,176731.26621043324
7,119481.50564513833,267576.6911105958
8,210530.42939741578,183694.23073823118
9,114141.97357072926,179703.3206708533
10,190649.31248011114,220851.37029945705
11,199832.00043757865,201261.80660118078
12,266557.19995626045,178624.18942711334
13,124784.69248067784,256901.42989792465
