Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281804.998099085,180864.88320546626
1,256241.27316592398,161387.35581151771
2,152347.76005710926,197723.8174386147
3,165488.48942482617,161502.58619551323
4,182518.54330355147,210851.30816653397
5,164064.94514324222,176829.43801109755
6,197373.16042744217,222673.2015124001
7,217587.16510439335,215570.88938169906
8,108991.9581404296,171329.22595488737
9,203430.06710718648,203280.92147789104
10,119988.87041978964,268780.0096830107
11,184325.0170646024,188972.05795922872
12,326248.16518956906,139376.51206377495
13,123881.58735284889,259630.7931383644
