Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281823.28460780106,174506.9200509375
1,220092.23963949893,199412.97559450645
2,181763.2608521594,209083.97226269665
3,253712.7618540797,185381.11138548853
4,147989.7325438731,228521.74629666048
5,163836.607914562,171055.35053118164
6,209033.9630999732,212978.65310302866
7,254338.40606224554,156552.69223908318
8,115561.27549005701,265680.57883439615
9,176076.5177465766,175585.83344458515
10,136720.6547233502,194617.9306224346
11,125863.99947391565,228639.59332485276
12,153413.80400680285,212032.6577059487
13,264065.4919851044,144722.98460419936
