Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275980.5789385327,140340.49080211722
1,286526.7341467063,170023.5813521273
2,182268.2337408545,210138.12037543242
3,218471.4021432361,204886.97545496654
4,118521.80109665994,181909.9692205207
5,152640.8221841621,204282.0193151711
6,154177.91846117718,228977.510688868
7,196586.42729680234,219594.52368741867
8,298807.0381417295,177943.3250874341
9,168521.14604377013,166102.5132138184
10,114478.30245209478,267678.592253779
11,219470.81143360818,192357.00758682017
12,133694.04598985089,221737.86602704736
13,164146.73793081503,172800.5049344788
