Cluster,Biden Votes Weighted,Trump Votes Weighted
0,196587.17886738887,222795.03371082546
1,152651.40104331792,198423.56635551006
2,182506.41064054533,210815.469740811
3,251411.15095988373,157248.80480277294
4,112774.58796667236,175393.92434820853
5,322749.7183861755,139566.47115084817
6,164425.3138074265,177242.83536175563
7,281394.7533596489,181396.8156290694
8,190363.23090061164,188058.08800530096
9,123484.53845545216,258882.80655679374
10,164402.60159781968,162058.3323378824
11,119693.64028621823,268439.35349286627
12,218176.8044253104,214966.98390342953
13,203670.6693035284,203484.51460392567
