Cluster,Biden Votes Weighted,Trump Votes Weighted
0,248551.53186349839,189060.52222942424
1,115659.99282468666,261836.1629823735
2,187981.7579822441,210617.29459951297
3,307094.9996602162,194253.24705952234
4,161077.809956981,205170.52018374746
5,152674.55970749736,159407.40293958542
6,185708.44883758898,185227.88054757388
7,197881.43073870198,174692.08736698466
8,320575.1767115882,137178.7592940652
9,181011.23804229006,207494.3332189491
10,118376.24327427718,195832.6989622023
11,148867.351026298,207525.90080915263
12,238722.7112662014,178963.56465711864
13,120108.74810793015,251512.6251497875
