Cluster,Biden Votes Weighted,Trump Votes Weighted
0,240003.5974081813,179418.15313418178
1,118513.6303153314,195042.33384586914
2,181050.90559690443,207568.33248831137
3,306896.06847400725,193992.06217284378
4,248309.6519004628,190142.27267665695
5,320292.1837628104,136887.54680962086
6,120181.92063095688,252827.69835824255
7,197590.7670260442,174554.2328937283
8,148854.72455435063,207507.74049850585
9,161207.9629412149,205309.98741822402
10,187796.63278965326,210022.84578036898
11,115292.73828628789,260780.03282092288
12,152890.5132328582,159763.4925921141
13,185410.7030809361,184956.26851040925
