Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276565.16998964606,175766.71887857968
1,175157.460490375,175621.1996727498
2,163593.18660131647,170673.8130914828
3,256898.55075280747,155832.9254949128
4,253087.36827573262,184967.5545708445
5,138322.86315608505,195189.09179547592
6,146460.3859355294,229144.7697976448
7,221559.33766351058,197724.5880136484
8,116665.28303920607,266741.8917288846
9,262055.68448524512,145901.63123062218
10,123486.28760777441,230049.2328150311
11,215636.25958438806,210056.737580132
12,181974.46808526848,209575.25292859218
13,152829.69433311487,211527.59240139902
