Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182309.23023885585,210347.47129054656
1,113565.70872952095,178949.74086830212
2,119395.19161471917,267405.4084740548
3,199692.15592247585,201187.89696483314
4,191493.38931012852,221671.46905605448
5,281342.9963843468,180385.67657968527
6,299740.85456224135,128503.08650781553
7,164885.4740963052,176837.01804959564
8,215454.8872892634,213491.83223722037
9,124931.68060110211,257191.98526363063
10,153831.87067378874,200992.88796249242
11,207385.5014841474,182615.73717386634
12,160517.35885517226,159088.65569992535
13,269745.70023793203,180104.1338719771
