Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115593.58288755758,265693.51343849784
1,175118.560270793,174979.44169423837
2,163794.08175495517,171000.0815459709
3,209346.3392659547,212754.58899503262
4,220380.7469739935,199627.00054959735
5,255171.52738587634,156725.46020499856
6,147733.7593041194,228397.2015995302
7,263453.1434204534,144752.5881815458
8,138013.5528581744,195743.3096238012
9,281518.6551722999,174532.57594220166
10,253425.99511223778,185096.3706478984
11,125745.88579903105,228625.7741552868
12,181816.95046704946,209181.35557699448
13,153179.21932750396,211663.7378444056
