Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164589.7258959964,173695.66199282918
1,118122.2817153619,182099.09339761327
2,140686.23212524122,218336.9539876718
3,181905.12253863833,209321.17279761974
4,169223.48856913735,166713.57328804798
5,155366.7286044306,227610.06402792135
6,276470.21324916533,139528.2875440445
7,297870.4279144323,178347.82183789686
8,152815.1510200653,203961.010188767
9,219782.38983747226,192717.05769673863
10,290000.5599523676,166691.36794385576
11,113716.46448576888,266861.3638848698
12,216275.81360025308,207018.8690019681
13,187467.40049166902,225870.7024101559
