Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182225.46020887114,210094.01807424703
1,279635.62800492166,175869.08039201915
2,117988.6049853729,180802.8252410849
3,222019.73074142574,199264.48165216937
4,150054.0751243372,229846.89394183588
5,116753.31640899128,268448.1472493995
6,219865.5223073144,192227.19358279413
7,151567.45071487827,203347.3004217917
8,169076.3895532172,166666.72295631436
9,213024.06156366,212139.19801802942
10,275169.1192912798,140584.86854256052
11,298814.44946031045,177437.16673293398
12,163782.12489768615,171919.56309734058
13,124316.06673773353,230125.5400974793
