Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275561.37821142597,140082.8502121913
1,182561.09454629174,210877.52232332158
2,219913.82077974928,209441.1961509317
3,223164.43622631795,196724.11605046917
4,168946.2716621277,166506.10648881705
5,151496.7869196108,202954.50426419845
6,297705.7168231181,177199.34232367456
7,118785.18902604656,182053.7535531031
8,274394.6262373403,178748.50678164582
9,163767.9000943893,171902.36439752032
10,219916.2501730589,192223.40592688235
11,122025.59042581933,231689.68379952025
12,148615.1082719792,229648.82209948363
13,117437.83060272443,268720.8256282406
