Cluster,Biden Votes Weighted,Trump Votes Weighted
0,193783.18874651194,226518.81627481367
1,127159.6265543908,193015.88229210398
2,281159.1688888979,184739.4290200385
3,182464.33363922124,211230.80001282372
4,269489.6038010718,189108.29993035528
5,204553.47609714777,186266.52220476937
6,185938.3994057093,173611.2481824994
7,130032.70987470071,228494.81779460583
8,343399.3337013391,140017.4848331388
9,151447.65837125608,202522.0920705524
10,126781.10571078266,188125.9543560563
11,178909.9728998705,175660.49811760266
12,103100.31323114467,251620.6828592383
13,206073.1090779552,207840.47205140162
