Cluster,Biden Votes Weighted,Trump Votes Weighted
0,288408.4100857438,169916.42767173535
1,118502.07959630324,181865.9667684974
2,217831.44688460082,204494.54336225934
3,298689.8683018929,178028.40238817994
4,168534.05830342934,166121.82308412684
5,182231.50945642474,210047.93906373234
6,154694.23426305354,229173.00314781864
7,114304.11465639593,267383.9146818561
8,152508.3637316918,204124.78500717087
9,275785.2578975713,139790.37583535656
10,163834.34161147935,172328.495162024
11,219199.89109465707,191996.37421036448
12,195296.47861519223,221658.33247419744
13,134471.9455015636,221842.6171426805
