Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276369.2459060102,140076.03336717555
1,152970.57615491445,204198.81842370844
2,220016.01076023708,192620.61486529082
3,113595.10781210371,266438.3438815263
4,140330.30047647576,219043.75563131724
5,154743.75602579673,227277.29829419707
6,298123.1516156625,178484.28057795993
7,182045.41718273438,209620.14980267268
8,168937.03215109673,166471.03646092658
9,164450.16573757248,173482.47523967116
10,188195.58302711212,224689.35388122036
11,216577.67578231753,206706.8594790798
12,118637.65850645225,182520.9252306219
13,289300.3188615137,167143.05486463197
