Cluster,Biden Votes Weighted,Trump Votes Weighted
0,118194.14626831676,196054.57799959072
1,119707.43694023124,252305.72485054034
2,161428.9605634361,205559.39811393947
3,181011.48859586986,207495.284705227
4,307993.3577209549,194828.71070758218
5,249597.38333061317,190086.0680906015
6,115332.36224522282,260852.7917452925
7,152985.51715584262,159843.08125501144
8,187648.80492587123,209158.9889110536
9,197718.97306216398,174448.78435177603
10,319043.5847885494,135924.18848430947
11,186017.99872273265,185444.50903525358
12,148947.93533478587,207651.7825248851
13,238664.05034540902,179119.1092249368
