Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190560.13738433385,220715.5209202994
1,148921.53734094935,193830.4749666033
2,118530.1658685486,169944.17083464345
3,182231.29294270749,210189.97534542752
4,302789.46803478413,128290.41810497234
5,164742.94991033152,177240.61938471603
6,124677.98367292724,257318.9499419949
7,200008.7834697132,201384.6517574001
8,216015.21009368854,214282.59181402758
9,191257.4589357503,159573.24719210865
10,147813.17899566155,194218.62904971646
11,280917.3657146854,179528.17704334564
12,296203.121830913,184576.27482187992
13,119623.34580500548,267679.2988228645
