Cluster,Biden Votes Weighted,Trump Votes Weighted
0,310323.2378943589,195707.98473446837
1,150050.78135468272,209234.48270537227
2,212988.984307301,181944.36922151805
3,180788.71321520273,206889.45787337967
4,257001.2955606263,178025.37456741458
5,173970.20949962,226571.60684824528
6,318322.3579222429,136448.16092482416
7,163828.8088174503,207457.8386438348
8,190491.03494602867,187772.2585336719
9,106008.11684891986,257532.99383837028
10,178751.29627670813,210890.85523636662
11,116671.762612256,202805.17607767295
12,171138.97661774096,196923.5773528278
13,153956.4241268612,160568.86344203306
