Cluster,Biden Votes Weighted,Trump Votes Weighted
0,318901.1830352742,135829.31947334236
1,250544.17366580295,189069.95651602425
2,180856.92165068226,207190.87868888455
3,237808.41402737284,180487.88084290663
4,161472.93281244318,205664.79873995908
5,153101.20170949792,159980.5249488608
6,187577.82156099507,208821.42244318812
7,197766.20210213235,174489.36356076205
8,308724.2617398528,195401.49124471936
9,119603.03311735984,251886.288258185
10,115152.28315689754,260533.34025578597
11,117800.71519656673,196377.4635219519
12,186086.93753113374,185490.93489446625
13,148895.9186939883,207549.3366109635
